instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
14635,2012/9/6,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.25,1,0.64,0.5758,0.89,0.1642,19,150,169,292.7469478
14636,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5758,0.89,0.1343,17,79,96,292.9328524
14637,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5606,0.88,0.1045,10,19,29,293.1520533
14638,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5758,0.83,0.0896,1,10,11,293.3568257
14639,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5758,0.83,0.0896,0,9,9,293.5122087
14640,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5606,0.88,0,1,7,8,293.6903441
14641,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5606,0.88,0,1,39,40,293.909545
14642,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.25,1,0.62,0.5606,0.88,0.1045,5,135,140,293.9378468
14643,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.25,1,0.64,0.5758,0.89,0.1045,21,465,486,293.6692564
14644,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.25,1,0.66,0.6061,0.83,0.1045,29,690,719,293.3301887
14645,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.25,1,0.7,0.6667,0.79,0.1343,33,311,344,293.0982242
14646,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.25,1,0.72,0.697,0.74,0.1343,53,171,224,292.9167592
14647,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.25,1,0.76,0.7121,0.62,0.1343,81,215,296,292.7796892
14648,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.25,1,0.78,0.7424,0.59,0.1642,76,247,323,292.663707
14649,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7727,0.59,0.2537,71,283,354,292.5982242
14650,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7727,0.59,0.2537,66,187,253,292.5754717
14651,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7576,0.55,0.2537,66,265,331,292.5593785
14652,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.25,1,0.8,0.7576,0.55,0.2836,75,395,470,292.5577137
14653,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.25,1,0.78,0.7424,0.59,0.3284,88,684,772,292.5760266
14654,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,18,0,0,0,0,0,0,1,5,1,0.25,1,0.76,0.7121,0.62,0.2985,95,697,792,292.6553829
14655,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,19,0,0,0,0,0,0,1,5,1,0.25,1,0.74,0.6818,0.62,0.2836,70,498,568,292.8923418
14656,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0.25,1,0.72,0.6818,0.66,0.2239,51,340,391,293.1986681
14657,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,21,0,0,0,0,0,0,1,5,1,0.25,1,0.7,0.6667,0.74,0.1642,55,246,301,293.127636
14658,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,22,0,0,0,0,0,0,1,5,1,0.25,1,0.7,0.6667,0.74,0.2239,52,247,299,292.8429523
14659,2012/9/7,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,0,0,0,0,0,1,5,1,0.25,1,0.66,0.5909,0.89,0.2537,28,220,248,292.7946726
14660,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.25,1,0.66,0.5909,0.89,0.2537,20,130,150,292.8213097
14661,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0.5,2,0.66,0.5909,0.89,0.2836,10,107,117,292.772475
14662,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0.25,1,0.66,0.5909,0.89,0.3284,9,68,77,292.7175361
14663,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0.5,2,0.66,0.5909,0.89,0.2239,3,40,43,292.7064373
14664,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0.5,2,0.66,0.5909,0.94,0.2239,3,8,11,292.8085461
14665,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0.5,2,0.66,0.5909,0.94,0.2537,2,13,15,293.0699223
14666,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0.5,2,0.66,0.5909,0.89,0.2836,8,26,34,293.1326304
14667,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,7,0,0,0,0,0,0,0,6,0,0.25,1,0.66,0.5909,0.89,0.2836,11,71,82,292.8007769
14668,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0.25,1,0.7,0.6667,0.79,0.3284,33,197,230,292.4483907
14669,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,9,0,0,0,0,0,0,0,6,0,0.25,1,0.7,0.6667,0.74,0.3881,87,261,348,292.2008879
14670,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0.25,1,0.74,0.697,0.7,0.3881,100,322,422,291.9861265
14671,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0.25,1,0.76,0.7121,0.62,0.4478,173,405,578,291.8534961
14672,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,12,0,0,0,0,0,0,0,6,0,0.25,1,0.8,0.7576,0.55,0.4925,220,474,694,291.7203108
14673,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,13,0,0,0,0,0,0,0,6,0,0.25,1,0.82,0.7727,0.52,0.5224,233,435,668,291.6431743
14674,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,14,0,0,0,0,0,0,0,6,0,0.25,1,0.82,0.7727,0.52,0.4478,260,366,626,291.6098779
14675,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,15,0,0,0,0,0,0,0,6,0,0.75,3,0.56,0.5303,0.88,0.2537,175,337,512,291.5876804
14676,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,16,0,0,0,0,0,0,0,6,0,0.75,3,0.56,0.5303,0.88,0.194,19,95,114,291.5854606
14677,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,17,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.83,0.194,52,119,171,291.6109878
14678,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,18,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.83,0.1343,27,140,167,291.7014428
14679,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,19,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.88,0.1045,28,187,215,291.9700333
14680,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.88,0.0896,28,166,194,292.3318535
14681,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5606,0.83,0.1642,26,155,181,292.2663707
14682,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.78,0.2985,18,176,194,291.9794673
14683,2012/9/8,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.73,0.1642,12,121,133,291.9156493
14684,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,2,0.56,0.5303,0.73,0.194,18,106,124,291.9955605
14685,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,1,0.56,0.5303,0.73,0.2239,20,104,124,292.0521643
14686,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.25,1,0.54,0.5152,0.77,0.2836,15,81,96,292.0643729
14687,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0.25,1,0.54,0.5152,0.73,0.2239,14,32,46,292.0843507
14688,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.25,1,0.52,0.5,0.77,0.2537,12,16,28,292.2069922
14689,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0.25,1,0.52,0.5,0.77,0.194,16,39,55,292.5804661
14690,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0.25,1,0.52,0.5,0.77,0.194,11,24,35,292.8201998
14691,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0.25,1,0.54,0.5152,0.73,0.1642,20,50,70,292.6348502
14692,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0.25,1,0.58,0.5455,0.68,0.2239,27,143,170,292.4489456
14693,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0.25,1,0.62,0.6061,0.61,0.2537,85,214,299,292.2203108
14694,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0.25,1,0.64,0.6212,0.57,0.2985,172,323,495,292.0837958
14695,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0.25,1,0.66,0.6212,0.47,0.2537,194,391,585,292.0044395
14696,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0.25,1,0.66,0.6212,0.47,0,247,510,757,291.8862375
14697,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0.25,1,0.68,0.6364,0.39,0,238,491,729,291.7974473
14698,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.6515,0.3,0.2836,232,415,647,291.7669256
14699,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.6515,0.32,0.2537,284,412,696,291.7469478
14700,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0.25,1,0.68,0.6364,0.36,0.2836,228,473,701,291.7413984
14701,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6364,0.37,0.2537,213,458,671,291.7608213
14702,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0.25,1,0.66,0.6212,0.36,0.2537,156,404,560,291.8529412
14703,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0.25,1,0.66,0.6212,0.36,0.2537,134,362,496,292.0899001
14704,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0.25,1,0.62,0.6212,0.41,0.2836,91,265,356,292.4528302
14705,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0.25,1,0.6,0.6212,0.46,0.2239,57,149,206,292.4311876
14706,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0.25,1,0.58,0.5455,0.49,0.2537,64,125,189,292.1870144
14707,2012/9/9,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0.25,1,0.56,0.5303,0.52,0.2836,22,70,92,292.0971143
14708,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.25,1,0.56,0.5303,0.52,0.2836,6,35,41,292.1431743
14709,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.6,0.194,7,11,18,292.1692564
14710,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.6,0.3582,11,6,17,292.1315205
14711,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.68,0.2836,5,7,12,292.1071032
14712,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.68,0.2836,1,4,5,292.18202
14713,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.25,1,0.5,0.4848,0.72,0.2537,4,36,40,292.463929
14714,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.25,1,0.5,0.4848,0.72,0.1343,8,172,180,292.681465
14715,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.52,0.5,0.68,0.2239,20,427,447,292.5566038
14716,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.25,1,0.56,0.5303,0.6,0.2836,33,697,730,292.4139845
14717,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.6212,0.53,0.2985,40,321,361,292.336293
14718,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.25,1,0.62,0.6212,0.5,0.2836,42,168,210,292.2397336
14719,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.25,1,0.62,0.6212,0.43,0.2985,69,167,236,292.1403996
14720,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.25,1,0.64,0.6212,0.44,0.3881,76,256,332,292.0599334
14721,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.25,1,0.64,0.6212,0.38,0.2239,72,251,323,291.9589345
14722,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.36,0.2836,107,233,340,291.8773585
14723,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.31,0.3881,115,231,346,291.8124306
14724,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.34,0.3284,108,380,488,291.7685905
14725,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.6212,0.34,0.3284,127,744,871,291.7752497
14726,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.62,0.6212,0.35,0.2985,111,857,968,291.8529412
14727,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.62,0.6212,0.38,0.2985,71,562,633,292.1254162
14728,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,20,0,0,1,0,0,0,0,1,1,0.25,1,0.6,0.6212,0.4,0.194,34,356,390,292.5610433
14729,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,21,0,0,1,0,0,0,0,1,1,0.25,1,0.56,0.5303,0.49,0.1642,29,256,285,292.7386238
14730,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,22,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.52,0.1343,15,144,159,292.7591565
14731,2012/9/10,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,0,1,0,0,0,0,1,1,0.25,1,0.54,0.5152,0.52,0,7,86,93,292.7536071
14732,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0.25,1,0.52,0.5,0.59,0.1045,5,27,32,292.7430633
14733,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,0,1,0,0,0,2,1,0.25,1,0.5,0.4848,0.63,0,0,10,10,292.6664817
14734,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,0,0,1,0,0,0,2,1,0.25,1,0.48,0.4697,0.77,0.1642,1,5,6,292.5210877
14735,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0.25,1,0.48,0.4697,0.67,0.1343,1,7,8,292.4245283
14736,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,0,0,1,0,0,0,2,1,0.25,1,0.48,0.4697,0.72,0.1045,1,8,9,292.4123196
14737,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,0,0,1,0,0,0,2,1,0.25,1,0.46,0.4545,0.72,0.0896,3,41,44,292.6348502
14738,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,0,0,1,0,0,0,2,1,0.25,1,0.46,0.4545,0.77,0.1045,11,200,211,292.8224195
14739,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,7,0,0,0,1,0,0,0,2,1,0.25,1,0.5,0.4848,0.72,0.1045,24,572,596,292.8340733
14740,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,8,0,0,0,1,0,0,0,2,1,0.25,1,0.54,0.5152,0.68,0.0896,48,702,750,292.7769145
14741,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,9,0,0,0,1,0,0,0,2,1,0.25,1,0.6,0.6212,0.49,0,35,323,358,292.7136515
14742,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,10,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.6212,0.38,0,54,142,196,292.6675916
14743,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,11,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6212,0.33,0.0896,60,187,247,292.5721421
14744,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,12,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6212,0.33,0,62,254,316,292.4539401
14745,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,13,0,0,0,1,0,0,0,2,1,0.25,1,0.66,0.6212,0.29,0.0896,72,256,328,292.3396226
14746,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,14,0,0,0,1,0,0,0,2,1,0.25,1,0.68,0.6212,0.3,0.0896,74,181,255,292.2602664
14747,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,15,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6364,0.28,0.1045,73,253,326,292.2147614
14748,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,16,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6364,0.28,0.1343,99,437,536,292.1775805
14749,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,17,0,0,0,1,0,0,0,2,1,0.25,1,0.7,0.6364,0.28,0,168,802,970,292.1748058
14750,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,18,0,0,0,1,0,0,0,2,1,0.25,1,0.64,0.6212,0.36,0.1642,110,767,877,292.2397336
14751,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,19,0,0,0,1,0,0,0,2,1,0.25,1,0.62,0.6212,0.41,0.194,56,540,596,292.3146504
14752,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,20,0,0,0,1,0,0,0,2,1,0.25,1,0.58,0.5455,0.56,0.1343,40,421,461,292.563263
14753,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,21,0,0,0,1,0,0,0,2,1,0.25,1,0.56,0.5303,0.6,0.1045,28,282,310,292.7413984
14754,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,22,0,0,0,1,0,0,0,2,1,0.25,1,0.56,0.5303,0.64,0.1045,27,189,216,292.8057714
14755,2012/9/11,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,23,0,0,0,1,0,0,0,2,1,0.25,1,0.54,0.5152,0.68,0.1045,18,91,109,292.818535
14756,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0.25,1,0.52,0.5,0.72,0.1045,8,41,49,292.8007769
14757,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0.25,1,0.52,0.5,0.72,0.1045,2,19,21,292.7663707
14758,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,2,0,0,0,0,1,0,0,3,1,0.25,1,0.52,0.5,0.72,0.0896,2,9,11,292.6964484
14759,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,0,0,1,0,0,3,1,0.25,1,0.5,0.4848,0.77,0.0896,0,7,7,292.6254162
14760,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,4,0,0,0,0,1,0,0,3,1,0.25,1,0.5,0.4848,0.72,0.0896,0,5,5,292.6470588
14761,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,5,0,0,0,0,1,0,0,3,1,0.25,1,0.5,0.4848,0.72,0.0896,4,44,48,292.6331853
14762,2012/9/12,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,6,0,0,0,0,1,0,0,3,1,0.25,1,0.5,0.4848,0.72,0.0896,6,199,205,292.5288568
