instant,dteday,spring,summer,fall,season,yr,1,2,3,4,5,6,7,8,9,10,11,mnth,daybreak,morning,working hour,offwork,hr,holiday,w0,w1,w2,w3,w4,w5,weekday,workingday,weathersit,weathersit1,temp,atemp,hum,windspeed,casual,registered,cnt,sf
13424,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,0,0,0,1,0,0,3,1,0.25,1,0.92,0.8636,0.37,0.1343,36,166,202,272.1366906
13425,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,0,0,0,1,0,0,3,1,0.25,1,0.94,0.8485,0.33,0,49,154,203,272.2351965
13426,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,0,0,0,1,0,0,3,1,0.25,1,0.94,0.8788,0.38,0.3284,54,116,170,272.2728279
13427,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,0,0,0,1,0,0,3,1,0.75,3,0.92,0.8485,0.35,0.3582,42,152,194,272.1698949
13428,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,0,0,0,1,0,0,3,1,0.25,1,0.74,0.697,0.66,0.2537,34,190,224,271.9352518
13429,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,0,0,0,1,0,0,3,1,0.25,1,0.74,0.697,0.7,0.2537,35,335,370,271.8965136
13430,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,0,0,0,1,0,0,3,1,0.5,2,0.76,0.7121,0.62,0.1343,63,580,643,271.9911455
13431,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,0,0,0,1,0,0,3,1,0.5,2,0.76,0.7121,0.62,0.1045,78,438,516,272.2042059
13432,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,0,0,0,1,0,0,3,1,0.25,1,0.74,0.6818,0.62,0.0896,56,310,366,272.39513
13433,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,21,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.7121,0.62,0,53,266,319,272.4438296
13434,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,22,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.7121,0.58,0.0896,42,246,288,272.4864416
13435,2012/7/18,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,23,0,0,0,0,1,0,0,3,1,0.25,1,0.76,0.7121,0.58,0.0896,19,112,131,272.4560044
13436,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0.25,1,0.74,0.697,0.66,0.0896,16,50,66,272.2850028
13437,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0.25,1,0.74,0.697,0.66,0.0896,6,19,25,271.965689
13438,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,1,0,4,1,0.25,1,0.72,0.6818,0.7,0.194,0,7,7,271.6247925
13439,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,1,0,4,1,0.25,1,0.72,0.6818,0.7,0.1045,1,4,5,271.3785279
13440,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,4,0,0,0,0,0,1,0,4,1,0.25,1,0.72,0.6818,0.7,0.1045,0,8,8,271.2080797
13441,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,0,0,0,0,0,1,0,4,1,0.5,2,0.72,0.6818,0.7,0.1045,5,35,40,271.0824571
13442,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,6,0,0,0,0,0,1,0,4,1,0.25,1,0.72,0.6818,0.66,0.1343,8,144,152,270.9762037
13443,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,7,0,0,0,0,0,1,0,4,1,0.25,1,0.74,0.6818,0.58,0.2836,23,450,473,270.9186497
13444,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,8,0,0,0,0,0,1,0,4,1,0.25,1,0.76,0.7121,0.58,0.2537,32,625,657,271.0957388
13445,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,9,0,0,0,0,0,1,0,4,1,0.5,2,0.76,0.7121,0.58,0.2836,36,282,318,271.4001107
13446,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,10,0,0,0,0,0,1,0,4,1,0.25,1,0.76,0.7121,0.58,0.194,41,157,198,271.5345877
13447,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,11,0,0,0,0,0,1,0,4,1,0.25,1,0.8,0.7576,0.55,0.1045,54,162,216,271.6264527
13448,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,0,0,0,0,1,0,4,1,0.25,1,0.84,0.7879,0.49,0.2836,59,215,274,271.7410072
13449,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,0,0,0,0,1,0,4,1,0.25,1,0.84,0.7727,0.47,0.1343,74,180,254,271.8804649
13450,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,0,0,0,0,1,0,4,1,0.25,1,0.86,0.7879,0.44,0.0896,46,151,197,271.9977864
13451,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,0,0,0,0,1,0,4,1,0.25,1,0.84,0.7727,0.47,0.0896,66,226,292,272.0586608
13452,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,0,0,0,0,1,0,4,1,0.25,1,0.84,0.7727,0.47,0.0896,70,288,358,272.1112341
13453,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,0,0,0,0,1,0,4,1,0.25,1,0.86,0.7879,0.41,0,93,678,771,272.1521859
13454,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,0,0,0,0,1,0,4,1,0.25,1,0.86,0.7879,0.41,0.194,93,684,777,272.3397897
13455,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,0,0,0,0,1,0,4,1,0.25,1,0.84,0.7576,0.44,0.2537,53,480,533,272.4515772
13456,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,1,0,4,1,0.25,1,0.82,0.7727,0.49,0.1642,65,440,505,272.4421693
13457,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0,1,0,4,1,0.75,3,0.66,0.5909,0.89,0.2537,38,294,332,272.4316547
13458,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,22,0,0,0,0,0,1,0,4,1,0.75,3,0.66,0.5909,0.89,0.2537,6,62,68,272.3785279
13459,2012/7/19,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,23,0,0,0,0,0,1,0,4,1,0.75,3,0.66,0.5909,0.89,0.2239,3,62,65,272.1167681
13460,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0.75,3,0.66,0.5909,0.89,0.0896,2,32,34,271.8539015
13461,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,1,5,1,0.25,1,0.66,0.5909,0.89,0.1343,2,9,11,271.5949087
13462,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.0896,5,14,19,271.360819
13463,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.1045,7,29,36,271.1472053
13464,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,4,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.1642,3,6,9,270.9961262
13465,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.1343,2,40,42,270.8522413
13466,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,6,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.1642,3,123,126,270.7553957
13467,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,7,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.194,14,346,360,270.7426674
13468,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,8,0,0,0,0,0,0,1,5,1,0.5,2,0.68,0.6364,0.83,0.1642,39,652,691,270.8677366
13469,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,9,0,0,0,0,0,0,1,5,1,0.5,2,0.7,0.6667,0.79,0.1343,45,328,373,271.1831765
13470,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,10,0,0,0,0,0,0,1,5,1,0.5,2,0.7,0.6667,0.79,0.1642,51,182,233,271.3381295
13471,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,11,0,0,0,0,0,0,1,5,1,0.75,3,0.72,0.697,0.74,0.194,51,161,212,271.4515772
13472,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,0,0,0,0,0,1,5,1,0.75,3,0.68,0.6364,0.83,0.1642,41,233,274,271.5600443
13473,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,0,0,0,0,0,1,5,1,0.75,3,0.68,0.6364,0.83,0.1045,20,136,156,271.7055894
13474,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,0,0,0,0,0,1,5,1,0.75,3,0.7,0.6667,0.84,0.1642,53,176,229,271.7825125
13475,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,0,0,0,0,0,1,5,1,0.5,2,0.7,0.6667,0.84,0.2985,47,169,216,271.8893193
13476,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,0,0,0,0,0,1,5,1,0.5,2,0.68,0.6364,0.83,0.3284,70,366,436,271.9457665
13477,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.5909,0.89,0.4179,95,620,715,272.0813503
13478,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,0,0,0,0,0,1,5,1,0.5,2,0.66,0.6061,0.78,0.3284,73,549,622,272.2927504
13479,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,0,0,0,0,0,1,5,1,0.5,2,0.64,0.5758,0.83,0.2836,44,358,402,272.4078583
13480,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0.75,3,0.64,0.5758,0.83,0.3881,35,216,251,272.3215274
13481,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0,0,1,5,1,0.75,3,0.62,0.5758,0.83,0.3284,14,108,122,272.1477587
13482,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,22,0,0,0,0,0,0,1,5,1,0.5,2,0.62,0.5758,0.83,0.194,13,122,135,271.928611
13483,2012/7/20,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,23,0,0,0,0,0,0,1,5,1,0.5,2,0.62,0.5758,0.83,0.2836,18,148,166,271.6873271
13484,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.75,3,0.62,0.5758,0.83,0.2836,11,92,103,271.4781406
13485,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0.5,2,0.62,0.5758,0.83,0.2537,10,62,72,271.252352
13486,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.2836,5,55,60,271.0359712
13487,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.2537,7,18,25,270.8572219
13488,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,4,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.88,0.2836,11,5,16,270.7183177
13489,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.88,0.2537,7,10,17,270.6148312
13490,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.88,0.2537,3,12,15,270.5373547
13491,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,7,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.88,0.2537,8,29,37,270.4892086
13492,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,8,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.83,0.2537,18,94,112,270.4908688
13493,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,9,0,0,0,0,0,0,0,6,0,0.5,2,0.58,0.5455,0.83,0.194,32,175,207,270.5478694
13494,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0.75,3,0.58,0.5455,0.88,0.2537,49,219,268,270.6591035
13495,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5606,0.83,0.2537,80,225,305,270.8046486
13496,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5606,0.83,0.2239,156,301,457,270.9723298
13497,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5606,0.83,0.1642,106,248,354,271.2125069
13498,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0.2537,121,222,343,271.3298284
13499,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.2537,148,232,380,271.3065855
13500,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.194,130,196,326,271.163254
13501,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.1642,92,149,241,271.1499723
13502,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0.194,51,126,177,271.1781959
13503,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0.1642,67,171,238,271.1582734
13504,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0.75,3,0.6,0.5455,0.88,0.1642,51,163,214,271.1444383
13505,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0.1642,29,134,163,271.1123409
13506,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0.1045,40,140,180,271.0702822
13507,2012/7/21,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,23,0,0,0,0,0,0,0,6,0,0.5,2,0.6,0.5455,0.88,0,32,117,149,271.0249032
13508,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,2,0.6,0.5455,0.88,0.1045,17,96,113,270.8926397
13509,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,2,0.6,0.5455,0.88,0.1642,31,99,130,270.5296071
13510,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.5,2,0.6,0.5455,0.88,0.1045,32,90,122,270.2252352
13511,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0.5,2,0.6,0.5455,0.88,0.1045,13,30,43,269.9905921
13512,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0.25,1,0.6,0.5455,0.88,0,6,10,16,269.8356392
13513,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0.25,1,0.6,0.5455,0.88,0,0,6,6,269.707803
13514,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0.5,2,0.62,0.5758,0.83,0.0896,5,14,19,269.6153846
13515,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0.5,2,0.62,0.5758,0.83,0,13,25,38,269.5633647
13516,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0.5,2,0.64,0.5909,0.78,0,31,122,153,269.5633647
13517,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,9,0,1,0,0,0,0,0,0,0,0.5,2,0.66,0.6212,0.69,0,79,179,258,269.6430548
13518,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0.5,2,0.66,0.6212,0.74,0,114,265,379,269.7769784
13519,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0.5,2,0.66,0.6212,0.74,0,191,314,505,269.9833979
13520,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0.5,2,0.7,0.6515,0.7,0.1045,178,326,504,270.2600996
13521,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0.5,2,0.7,0.6515,0.65,0.0896,238,388,626,270.5279469
13522,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.6818,0.66,0.1045,256,360,616,270.7830659
13523,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.6818,0.66,0.1045,254,370,624,270.8677366
13524,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.1045,245,383,628,270.8583287
13525,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.2239,188,368,556,271.0426121
13526,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,1,0,0,0,0,0,0,0,0.25,1,0.74,0.697,0.66,0.1642,173,342,515,271.26342
13527,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0.25,1,0.72,0.6818,0.7,0.1642,180,342,522,271.4283343
13528,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.74,0.1642,124,254,378,271.5716657
13529,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.79,0.1045,88,257,345,271.6596569
13530,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0.25,1,0.7,0.6667,0.74,0.194,55,136,191,271.8112894
13531,2012/7/22,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0.25,1,0.68,0.6364,0.79,0.1642,33,90,123,271.8428334
13532,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.5909,0.89,0.0896,11,36,47,271.6956281
13533,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0.25,1,0.66,0.5909,0.89,0.194,7,20,27,271.3248478
13534,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0.5,2,0.66,0.5909,0.94,0.0896,3,14,17,270.9468733
13535,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,3,0,0,1,0,0,0,0,1,1,0.5,2,0.66,0.5909,0.94,0.0896,0,2,2,270.7028224
13536,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0.5,2,0.66,0.5909,0.94,0.1343,0,8,8,270.5368013
13537,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,5,0,0,1,0,0,0,0,1,1,0.5,2,0.66,0.5909,0.94,0.1343,3,48,51,270.4178196
13538,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0.5,2,0.68,0.6364,0.89,0.0896,9,148,157,270.3646929
13539,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0.25,1,0.7,0.6667,0.84,0.1343,17,404,421,270.4167128
13540,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,8,0,0,1,0,0,0,0,1,1,0.25,1,0.72,0.697,0.79,0.1045,47,691,738,270.6303265
13541,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,9,0,0,1,0,0,0,0,1,1,0.5,2,0.74,0.7121,0.74,0.1343,57,288,345,271.0309906
13542,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,10,0,0,1,0,0,0,0,1,1,0.5,2,0.78,0.7424,0.62,0,63,137,200,271.2213614
13543,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,11,0,0,1,0,0,0,0,1,1,0.5,2,0.8,0.7424,0.52,0.1642,69,129,198,271.3309353
13544,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,12,0,0,1,0,0,0,0,1,1,0.5,2,0.8,0.7424,0.52,0.1642,109,205,314,271.4377421
13545,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,13,0,0,1,0,0,0,0,1,1,0.5,2,0.8,0.7424,0.52,0.1045,64,176,240,271.5960155
13546,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,14,0,0,1,0,0,0,0,1,1,0.5,2,0.78,0.7424,0.59,0.1642,82,189,271,271.6591035
13547,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15,0,0,1,0,0,0,0,1,1,0.25,1,0.8,0.7576,0.55,0.194,76,205,281,271.5777532
13548,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,16,0,0,1,0,0,0,0,1,1,0.25,1,0.82,0.7727,0.52,0.1343,111,346,457,271.3890426
13549,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,17,0,0,1,0,0,0,0,1,1,0.25,1,0.82,0.7727,0.52,0.1343,87,760,847,271.4620919
13550,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,18,0,0,1,0,0,0,0,1,1,0.25,1,0.82,0.7576,0.46,0.1045,69,672,741,271.8461538
13551,2012/7/23,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,19,0,0,1,0,0,0,0,1,1,0.25,1,0.8,0.7424,0.52,0.2537,94,488,582,272.1449917
